harga,lokasi,luas_bangunan,luas_tanah,kamar,kamar_mandi,listrik,interior,parkir,sertifikat
"Rp 7,28 M",Sleman,250,450,6,3,1300,Tak Berperabot,7.0,SHM - Sertifikat Hak Milik
Rp 799 jt,Sleman,83,83,3,2,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
"Rp 5,5 M",Sleman,650,485,5,8,8000,Tak Berperabot,5.0,SHM - Sertifikat Hak Milik
"Rp 1,85 M",Yogyakarta,216,170,4,3,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
"Rp 1,675 M",Sleman,145,121,4,3,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
"Rp 2,1 M",Sleman,140,100,3,3,2200,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
"Rp 3,6 M",Sleman,100,164,3,4,3500,Lengkap,2.0,SHGB - Hak Guna Bangunan
"Rp 2,2 M",Sleman,285,543,4,3,1300,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
Rp 975 jt,Sleman,80,125,3,2,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
Rp 12 M,Yogyakarta,800,1140,8,4,2200,Tak Berperabot,10.0,SHM - Sertifikat Hak Milik
"Rp 2,1 M",Sleman,140,100,3,3,2200,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
Rp 975 jt,Sleman,80,125,3,2,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
Rp 450 jt,Sleman,50,139,2,1,2200,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
Rp 695 jt,Sleman,90,114,3,2,1300,Sebagian,1.0,SHM - Sertifikat Hak Milik
Rp 428 jt,Sleman,36,74,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
Rp 435 jt,Sleman,36,76,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
Rp 200 jt,Sleman,36,77,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
"Rp 1,75 M",Sleman,80,130,3,1,2200,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
Rp 570 jt,Sleman,80,90,3,1,1300,Tak Berperabot,1.0,SHGB - Hak Guna Bangunan
"Rp 7,5 M",Yogyakarta,340,559,10,10,3500,Lengkap,5.0,SHM - Sertifikat Hak Milik
"Rp 1,5 M",Yogyakarta,148,148,3,2,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
Rp 265 jt,Sleman,36,72,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
Rp 595 jt,Sleman,80,126,3,2,2200,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
"Rp 1,85 M",Sleman,190,164,3,3,2200,Tak Berperabot,1.0,SHGB - Hak Guna Bangunan
Rp 300 jt,Sleman,36,90,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
Rp 428 jt,Sleman,36,74,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
Rp 630 jt,Sleman,65,82,3,2,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
Rp 350 jt,Sleman,36,80,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
Rp 435 jt,Bantul,45,85,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
Rp 900 jt,Sleman,95,106,2,2,2200,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
Rp 625 jt,Bantul,50,98,2,1,1300,Sebagian,2.0,SHM - Sertifikat Hak Milik
Rp 450 M,Sleman,40,82,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
Rp 295 jt,Sleman,36,75,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
Rp 780 jt,Sleman,3,2,3,2,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
Rp 280 jt,Sleman,36,66,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
Rp 750 jt,Sleman,138,121,3,2,2200,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
Rp 550 jt,Sleman,36,87,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
"Rp 5,5 M",Sleman,212,180,4,3,5500,Lengkap,1.0,SHGB - Hak Guna Bangunan
Rp 300 jt,Sleman,36,80,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
Rp 357 jt,Sleman,36,99,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
Rp 285 jt,Sleman,36,60,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
"Rp 389,00066 jt",Bantul,45,84,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
"Rp 4,2 M",Sleman,200,200,4,3,2200,Lengkap,1.0,SHM - Sertifikat Hak Milik
"Rp 1,35 M",Sleman,80,131,3,2,2200,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
"Rp 1,35 M",Sleman,80,131,3,2,2200,Lengkap,1.0,SHM - Sertifikat Hak Milik
Rp 200 jt,Sleman,36,77,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
"Rp 388,008 jt",Bantul,45,83,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
"Rp 3,5 M",Sleman,200,186,4,2,2200,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
"Rp 2,7 M",Sleman,230,140,5,6,2200,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
Rp 750 jt,Sleman,60,130,3,2,1300,Sebagian,2.0,SHM - Sertifikat Hak Milik
"Rp 1,9 M",Sleman,180,130,4,4,2200,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
"Rp 1,27 M",Sleman,115,112,3,3,2200,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
"Rp 1,45 M",Sleman,103,122,4,2,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
Rp 280 jt,Sleman,36,66,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
Rp 590 jt,Sleman,88,115,3,2,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
Rp 620 jt,Sleman,45,80,3,1,2200,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
Rp 700 jt,Bantul,70,75,4,2,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
"Rp 2,525 M",Yogyakarta,162,215,4,3,2200,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
"Rp 2,98465 M",Sleman,186,212,10,10,6600,Tak Berperabot,6.0,SHM - Sertifikat Hak Milik
"Rp 2,525 M",Yogyakarta,162,215,4,3,2200,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
Rp 375 jt,Sleman,36,71,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
Rp 265 jt,Sleman,34,69,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
"Rp 1,260007895 M",Sleman,80,104,3,2,2200,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
"Rp 2,525 M",Yogyakarta,162,215,4,3,2200,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
"Rp 1,65 M",Sleman,90,170,4,3,1300,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
Rp 470 jt,Sleman,45,85,2,1,1300,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
"Rp 2,525 M",Yogyakarta,162,215,4,3,2200,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
"Rp 351,0026 jt",Sleman,36,108,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
"Rp 2,8405 M",Sleman,186,212,10,10,6600,Tak Berperabot,5.0,SHM - Sertifikat Hak Milik
"Rp 2,45 M",Sleman,110,236,4,3,3500,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
Rp 797 jt,Sleman,86,99,2,1,2200,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
"Rp 1,5 M",Sleman,198,198,6,2,2200,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
"Rp 1,8 M",Sleman,280,150,3,2,2200,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
"Rp 594,75 jt",Bantul,40,120,2,1,3500,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
"Rp 594,75 jt",Bantul,40,120,2,1,3500,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
Rp 295 jt,Sleman,36,75,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
"Rp 594,75 jt",Bantul,40,120,2,1,2200,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
Rp 435 jt,Sleman,36,76,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
Rp 300 jt,Sleman,36,80,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
Rp 980 jt,Sleman,70,109,3,2,1300,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
"Rp 2,7 M",Sleman,208,204,10,10,1300,Tak Berperabot,6.0,SHM - Sertifikat Hak Milik
Rp 390 jt,Bantul,45,83,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
Rp 590 jt,Sleman,70,103,3,2,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
"Rp 4,8 M",Sleman,390,360,5,4,5500,Sebagian,3.0,SHM - Sertifikat Hak Milik
Rp 300 jt,Sleman,36,90,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
"Rp 2,8 M",Bantul,234,226,4,3,4400,Tak Berperabot,2.0,SHGB - Hak Guna Bangunan
"Rp 2,95 M",Bantul,292,261,8,5,5500,Lengkap,2.0,SHGB - Hak Guna Bangunan
Rp 856 jt,Bantul,50,105,2,1,2200,Tak Berperabot,1.0,SHGB - Hak Guna Bangunan
"Rp 1,4 M",Sleman,90,126,3,2,2200,Sebagian,1.0,SHGB - Hak Guna Bangunan
"Rp 2,6 M",Sleman,115,166,3,3,2200,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
"Rp 4,1 M",Yogyakarta,275,388,4,4,2200,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
Rp 479 jt,Sleman,60,90,3,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
"Rp 1,8 M",Sleman,152,157,4,3,2200,Lengkap,2.0,SHM - Sertifikat Hak Milik
Rp 2 M,Sleman,100,162,3,2,2200,Tak Berperabot,1.0,SHGB - Hak Guna Bangunan
"Rp 5,3 M",Sleman,239,258,5,4,4400,Tak Berperabot,1.0,SHGB - Hak Guna Bangunan
"Rp 1,2 M",Sleman,100,135,3,2,1300,Tak Berperabot,1.0,SHGB - Hak Guna Bangunan
"Rp 385,98989 jt",Bantul,55,77,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
Rp 200 jt,Sleman,36,77,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
"Rp 3,15 M",Sleman,385,763,5,4,5500,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
Rp 280 jt,Sleman,36,60,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
"Rp 212,5009 jt",Sleman,27,60,2,1,900,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
Rp 700 jt,Sleman,60,86,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
"Rp 4,5 M",Bantul,578,550,6,4,2200,Sebagian,3.0,SHM - Sertifikat Hak Milik
"Rp 735,55 jt",Sleman,75,80,3,2,2200,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
"Rp 735,55 jt",Sleman,75,80,3,2,2200,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
"Rp 735,55 jt",Sleman,75,80,3,2,2200,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
"Rp 735,55 jt",Sleman,75,80,3,2,2200,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
"Rp 735,55 jt",Sleman,75,80,3,2,2200,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
"Rp 735,55 jt",Sleman,75,80,3,2,2200,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
"Rp 735,55 jt",Sleman,75,80,3,2,2200,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
Rp 850 jt,Bantul,95,99,3,2,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
"Rp 1,8 M",Sleman,250,200,10,10,3500,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
Rp 10 M,Sleman,500,1075,10,10,3500,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
"Rp 2,5 M",Sleman,312,275,10,10,3500,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
Rp 335 jt,Bantul,50,63,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
"Rp 1,3 M",Yogyakarta,176,176,10,3,2200,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
Rp 435 jt,Bantul,36,72,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
"Rp 2,2 M",Sleman,285,543,4,3,1300,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
"Rp 2,5 M",Sleman,199,199,10,10,3500,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
Rp 714 jt,Sleman,46,90,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
"Rp 2,2 M",Sleman,285,543,4,3,1300,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
Rp 975 jt,Sleman,80,125,3,2,2200,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
"Rp 1,6 M",Sleman,250,144,5,4,2200,Tak Berperabot,3.0,SHM - Sertifikat Hak Milik
"Rp 4,5 M",Sleman,400,254,6,4,5500,Tak Berperabot,1.0,SHGB - Hak Guna Bangunan
"Rp 1,5 M",Sleman,100,135,3,2,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
Rp 410 jt,Bantul,50,79,2,1,900,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
Rp 5 M,Yogyakarta,1000,744,6,6,11000,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
Rp 1 M,Sleman,120,152,4,2,2200,Lengkap,2.0,SHM - Sertifikat Hak Milik
Rp 670 jt,Sleman,64,94,3,2,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
"Rp 1,5 M",Sleman,180,109,6,4,2200,Lengkap,2.0,SHM - Sertifikat Hak Milik
Rp 720 jt,Sleman,55,99,2,1,1300,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
"Rp 1,7 M",Sleman,90,572,4,1,2200,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
Rp 850 jt,Sleman,200,316,6,2,1300,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
"Rp 1,3 M",Sleman,127,168,4,3,1300,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
"Rp 1,85 M",Sleman,180,147,4,3,2200,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
Rp 264 jt,Sleman,32,68,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
Rp 799 jt,Bantul,80,119,4,2,2200,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
"Rp 1,67 M",Yogyakarta,190,250,10,6,2200,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
Rp 590 jt,Sleman,88,115,3,2,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
"Rp 1,4 M",Sleman,89,144,4,4,4400,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
Rp 815 jt,Bantul,65,60,2,2,2200,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
"Rp 685,00005 jt",Sleman,75,120,3,2,2200,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
Rp 490 jt,Bantul,45,75,2,2,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
Rp 25 M,Yogyakarta,700,1735,8,7,900,Tak Berperabot,8.0,SHM - Sertifikat Hak Milik
"Rp 2,3 M",Sleman,150,300,5,2,1300,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
"Rp 2,7 M",Sleman,230,140,5,5,2200,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
Rp 850 jt,Sleman,85,125,3,2,1300,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
"Rp 1,75 M",Sleman,130,160,4,3,2200,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
"Rp 3,1 M",Sleman,230,154,5,4,2200,Tak Berperabot,3.0,SHM - Sertifikat Hak Milik
"Rp 1,3 M",Sleman,160,163,4,2,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
"Rp 4,5 M",Yogyakarta,500,418,10,8,4400,Sebagian,5.0,SHM - Sertifikat Hak Milik
"Rp 789,5 jt",Sleman,45,112,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
Rp 675 jt,Sleman,75,138,3,2,1300,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
Rp 450 jt,Sleman,85,158,4,4,1300,Sebagian,2.0,SHGB - Hak Guna Bangunan
"Rp 4,5 M",Sleman,318,418,10,8,3500,Tak Berperabot,5.0,SHM - Sertifikat Hak Milik
Rp 700 jt,Yogyakarta,75,104,3,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
"Rp 1,3 M",Sleman,100,200,3,2,1300,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
"Rp 1,35 M",Yogyakarta,120,271,6,2,1300,Tak Berperabot,3.0,SHM - Sertifikat Hak Milik
"Rp 2,2 M",Sleman,285,543,4,3,1300,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
Rp 850 jt,Bantul,88,76,3,2,2200,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
Rp 4 M,Yogyakarta,450,234,6,3,2200,Tak Berperabot,1.0,SHGB - Hak Guna Bangunan
"Rp 9,5 M",Yogyakarta,500,1695,10,10,7700,Sebagian,10.0,SHM - Sertifikat Hak Milik
"Rp 1,4 M",Sleman,120,322,5,5,3500,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
Rp 665 jt,Sleman,45,105,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
Rp 675 jt,Bantul,50,85,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
Rp 285 jt,Sleman,36,60,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
Rp 999 jt,Bantul,75,109,3,2,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
"Rp 1,45 M",Sleman,120,100,3,3,2200,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
Rp 280 jt,Sleman,36,66,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
"Rp 2,95 M",Sleman,200,186,4,2,2200,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
Rp 699 jt,Sleman,52,82,3,2,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
"Rp 1,795 M",Sleman,112,122,3,2,2200,Lengkap,2.0,SHM - Sertifikat Hak Milik
"Rp 1,6 M",Sleman,157,117,4,3,2200,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
"Rp 2,1 M",Sleman,155,155,8,8,2200,Lengkap,1.0,SHM - Sertifikat Hak Milik
"Rp 1,2 M",Bantul,90,96,3,2,2200,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
Rp 300 jt,Sleman,36,90,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
Rp 295 jt,Sleman,36,75,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
Rp 700 jt,Bantul,70,75,4,2,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
Rp 212 jt,Bantul,30,60,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
Rp 300 jt,Sleman,36,80,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
"Rp 1,699425 M",Sleman,95,143,4,3,3500,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
"Rp 1,4 M",Sleman,1,200,9,10,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
Rp 300 jt,Sleman,36,90,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
"Rp 1,908580789 M",Sleman,80,98,3,2,2200,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
"Rp 1,5 M",Sleman,198,198,6,2,2200,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
"Rp 1,975 M",Sleman,165,135,4,3,3500,Tak Berperabot,3.0,SHM - Sertifikat Hak Milik
Rp 428 jt,Sleman,36,74,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
"Rp 1,8 M",Sleman,280,150,3,2,2200,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
"Rp 1,9 M",Sleman,100,240,3,2,2200,Lengkap,2.0,SHM - Sertifikat Hak Milik
Rp 4 M,Sleman,600,545,4,3,2200,Tak Berperabot,6.0,SHM - Sertifikat Hak Milik
Rp 300 jt,Sleman,36,80,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
Rp 435 jt,Bantul,36,72,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
"Rp 1,8 M",Sleman,250,200,10,10,2200,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
"Rp 3,599999 M",Sleman,256,215,4,5,2200,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
"Rp 3,599999 M",Yogyakarta,256,215,4,5,2200,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
Rp 10 M,Sleman,500,1075,10,10,3500,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
"Rp 3,599999 M",Yogyakarta,256,215,4,5,2200,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
"Rp 3,599999 M",Yogyakarta,256,215,4,5,2200,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
Rp 495 jt,Sleman,70,96,3,1,900,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
Rp 650 jt,Yogyakarta,61,83,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
"Rp 3,599999 M",Sleman,256,215,4,5,2200,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
Rp 285 jt,Sleman,36,60,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
"Rp 2,5 M",Sleman,312,275,10,10,3500,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
"Rp 559,9 jt",Sleman,50,60,3,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
"Rp 400,4 jt",Sleman,50,109,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
"Rp 1,3 M",Yogyakarta,176,176,10,4,3500,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
Rp 414 jt,Sleman,36,414,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
"Rp 575,0027 jt",Sleman,65,120,3,2,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
"Rp 2,5 M",Sleman,199,199,10,8,3500,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
"Rp 7,5 M",Sleman,2200,2200,10,10,3500,Tak Berperabot,4.0,SHM - Sertifikat Hak Milik
Rp 1 M,Sleman,100,125,2,1,2200,Sebagian,1.0,SHM - Sertifikat Hak Milik
"Rp 1,69 M",Sleman,80,140,3,3,2200,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
Rp 300 jt,Sleman,36,90,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
"Rp 1,2 M",Bantul,200,200,3,3,2200,Tak Berperabot,3.0,SHM - Sertifikat Hak Milik
Rp 295 jt,Sleman,36,75,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
Rp 625 jt,Bantul,112,112,2,2,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
Rp 695 jt,Sleman,90,114,3,2,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
Rp 990 jt,Sleman,142,142,3,2,2200,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
"Rp 3,5 M",Sleman,498,498,4,2,2200,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
Rp 625 jt,Bantul,80,126,3,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
Rp 2 M,Yogyakarta,250,222,9,4,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
"Rp 1,45 M",Sleman,100,153,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
Rp 785 jt,Sleman,90,128,3,2,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
"Rp 1,4 M",Yogyakarta,120,128,3,2,900,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
Rp 585 jt,Sleman,50,115,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
"Rp 4,5 M",Bantul,550,578,6,4,5500,Lengkap,3.0,SHM - Sertifikat Hak Milik
"Rp 1,799 M",Yogyakarta,154,130,3,3,2200,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
"Rp 2,525 M",Yogyakarta,162,215,4,3,2200,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
"Rp 3,599999 M",Sleman,256,215,4,5,2200,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
"Rp 3,599999 M",Yogyakarta,256,215,4,5,2200,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
"Rp 1,799 M",Yogyakarta,154,130,3,3,2200,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
Rp 799 jt,Sleman,54,97,3,2,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
Rp 750 jt,Sleman,75,111,3,2,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
"Rp 2,9 M",Sleman,146,198,4,5,3500,Lengkap,1.0,SHM - Sertifikat Hak Milik
"Rp 1,5 M",Sleman,145,160,4,3,2200,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
"Rp 1,975 M",Sleman,165,135,4,3,3500,Tak Berperabot,3.0,SHM - Sertifikat Hak Milik
Rp 750 jt,Sleman,60,120,3,2,1300,Sebagian,2.0,SHM - Sertifikat Hak Milik
"Rp 3,1 M",Sleman,154,230,5,4,3500,Tak Berperabot,3.0,SHM - Sertifikat Hak Milik
"Rp 4,155 M",Sleman,140,188,4,3,3500,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
"Rp 1,1 M",Sleman,80,138,3,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
"Rp 9,127 M",Sleman,275,235,5,7,5500,Lengkap,3.0,SHM - Sertifikat Hak Milik
"Rp 1,15 M",Bantul,45,101,2,1,1300,Tak Berperabot,1.0,SHGB - Hak Guna Bangunan
Rp 949 jt,Sleman,45,91,2,1,1300,Tak Berperabot,1.0,SHGB - Hak Guna Bangunan
Rp 275 jt,Sleman,36,66,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
"Rp 1,1 M",Sleman,85,110,3,1,1300,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
Rp 950 jt,Sleman,56,98,3,2,2200,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
"Rp 1,925 M",Sleman,180,175,3,3,3500,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
